ImageInstanceUID,width,height
50d404627d73,3052,3052
a51a85d4bcb0,3117,2267
ef5a412bf92a,4240,3480
59bd5a00b33e,2880,2540
a7077c5d097c,3056,2544
2b96751bae1a,2718,2165
289aa511da37,4240,3480
c8ff18a78550,3408,3320
10e7609e721a,2846,2330
3392e7be5830,4240,3480
8d580fd76487,4240,3480
387d752f1af4,2846,2330
8424b4d2578b,4256,3488
05e9bb2ea225,2846,1962
99019b7af0ab,2978,2962
d6a941d331ce,2982,2614
745d4ff6b228,2660,2180
449d9eb956b5,2992,2991
d24c0de653fb,2140,1760
6792b9b0329d,2955,2516
e00ff7cb62e0,3056,2544
8b0c001206c1,2992,2991
b693419b9784,2836,2336
c12672d401e4,4256,3488
85d276c31f72,2744,2949
dad11df05809,3010,2312
6d367afee473,2614,2344
a6f2e4c387f0,2832,2320
e8eb47bd055b,3052,3052
40e1d57e03be,3056,2544
f20015a346df,4256,3488
b1332e6d75c6,2840,2874
141047766750,2832,2320
9a8d4bf6141a,3056,2544
7966f780f27f,2492,2374
bc364050be9e,2836,2336
e560d795fd8b,3408,2800
ed2e387ef4fa,2853,2999
57a0ab679625,2992,2991
1bbbd65ed63a,3056,2544
78bd533aea35,2140,1760
5df422bc74b0,3050,2100
268f2c15fde1,2836,2336
fe6276b7eedc,3052,3052
436c2d558041,3032,2520
282f671d5c43,4891,4020
bf35bf30d4e3,3408,2800
6b365e092404,3052,3052
91991f8b449f,2836,2336
5115fada2a38,2802,2801
1335b56b7a98,2840,2874
9337cccbc0c4,2836,2336
8d6e322116e0,2880,2540
04e9977554a5,3032,2520
91836280808a,2832,2320
f43d5b013f4c,2846,2330
19ac47c9643d,3408,2800
9c0c6581bc36,2846,2330
cd6ead44cfef,3056,2544
43d8cc4504b3,4256,3488
fdb8954398a5,2140,1760
4b530a6d086e,4256,3488
5fd8813cc3a5,4248,3480
9995d552601a,1387,1140
085d6edba7cb,2800,2290
3968c381c403,3056,2544
f84caac28a27,2743,2398
952d4a77beda,3408,3117
29f2f88bcabe,4256,3488
b5da204ba6ff,2836,2336
dbc311ed04b5,3032,2436
627bebe42356,3056,2544
338c9d452ba2,1387,1140
8c313f2bf15f,2677,2026
c9e99fb05bdb,3056,2544
64038cfed1e5,4256,3488
cb9d91d1b10b,3020,2996
7398f38d9637,4248,3480
f83043bab3eb,3032,2520
cd35cdb7676c,2836,2023
70248cd9577f,2832,2320
f559fa6450ab,3050,2539
a49e3aad5fa2,4256,3488
918882a9619f,2140,1760
3ee11f07a427,4248,3480
aa18b67e9ecd,2140,1760
e1f24fdcb0d7,4256,3488
5b322d104117,2520,3032
669b2ae5a591,3408,2800
792ff5c0e89c,4240,3480
b5e635cb51ed,4240,3480
de8c50c2ae86,3056,2544
28c6ef7d08df,4248,3480
9f180629878a,4240,3480
09e3d02eeb01,2740,2378
8cc308497a69,4256,3488
ab26438e1fa9,4248,3480
bf91bd24437a,2836,2336
238411384232,2836,2336
3ed62dcd8067,2836,2336
2697632d70f7,3480,4240
ebd947e0029f,4248,3488
8bf7d61dddb4,2846,2330
ca0e1d733a52,4891,4020
17a7f3706f0e,4240,3480
8dc3ee79f389,4248,3480
267b2a56edec,2836,2336
077f7a878b5f,3032,2436
a4d4477d16b3,4240,3480
a064ae2fb018,4256,3488
ca4064928726,2836,2336
d0251cb64bb6,2832,2320
f258c4e97218,2320,2832
7087bcc1f1f6,2836,2336
0ab867e40c94,2992,2989
c6e8b3f7ab16,2836,2336
97882874966d,2846,2330
48139bf114cc,4240,3480
0bebbef2a883,2908,2898
57b6a7d68589,3052,3052
500a498ca956,2836,2336
2ce4a103d25d,2494,2173
d93245b3e942,4256,3488
f6cd7aba6e62,2752,2256
94821c5f57df,2836,2294
30a121f4b0ef,3408,3320
60faed59c384,3408,2800
47dc317fb2b4,3408,2800
94bb86698454,3032,2436
7bf1fbc76f1e,2946,3000
4b7487cbd7d7,2140,1760
9614c92b1206,4256,3488
60011e189487,2633,2558
66b86b95c76a,2880,2540
73198db2b8ce,2772,2184
281e109c7644,2880,2540
341d5053ad51,3032,3032
945b1ced5992,4891,4020
546ef744f128,3004,2884
850ee2c7a28e,4256,3488
e75f1c8d6dcf,3052,3052
0a0bb7af0cab,3056,2544
e60a47d36e62,4248,3480
98c466f7ae19,3032,2436
11b670d7c7a9,2119,2024
b76c0e6d12c2,4248,3480
96e6265aa2c2,2996,3052
e8c463a377b0,4240,3480
7d622deec073,2836,2336
95c4e70da771,2446,2010
88c17aa49561,2919,2414
4c3e3c936a03,2774,2648
716a86c7671b,3056,2544
0150df5b6f08,2802,2801
200d32c95698,2539,2741
54bc6a746891,4240,3480
9650650cf7ed,4256,3488
ec31d6a71eeb,2499,2226
a2dda4a8e3bf,2140,1760
03ef29864757,3056,2544
f42957f488ef,3032,2436
3dc7fbd7b8db,4248,3480
a2a58ab94ba4,3408,2800
89cb059717af,4240,3480
61725ce34060,3050,2539
1ec236629e5a,3408,2800
06917801a47e,2480,2395
a4faba634b4f,2832,2320
cb8943349ccf,2836,2336
33dbf62db313,3050,2539
1f56327a6863,3032,2436
b284c7715348,3050,2539
f655da4793ba,1387,1140
8ac7a1e5680a,1387,1140
6317d3955e73,2992,2991
d2c69695f0c8,3060,2548
30eaa5d1c04f,4240,3480
0c71b36d22fe,2836,2336
d72207ab9655,3050,2539
4d768746e1b2,1387,1140
be842d0ed13f,4240,3480
d27bca58e388,2881,2585
b70046fd4564,2846,2330
742bee86b70a,2428,2428
c7f969e8c0b4,3120,3066
f4847d161683,3000,2685
41bbcaaf83a2,2836,2336
2b0686f5db9b,4240,3480
8c760b2d01b5,3408,2800
4ed22347ea95,4248,3480
0abc1b4a90f5,3048,2536
5228f2a518c0,4248,3480
bb5ea9bc97fa,3408,2800
66c53504185f,4240,3480
41246a664266,3048,2536
df6a69dad907,2398,2183
f26705a28681,2836,2336
18e37565d51f,3056,2544
ada5b8897816,4248,3480
3e8932af3c6f,2836,2336
4615024f5104,2836,2336
fc5bdb8896cc,3052,3004
70e09e25147f,3408,2800
55b7e0151363,4248,3480
414df02ea5a9,2756,2877
0afddb5bcebe,2836,2336
4bee3fb83d26,2836,2336
e1a5f8dadcd7,3056,2544
499ba19916d1,2832,2320
55a158b0d408,2836,2336
390dba6691ee,2832,2320
87b09a580230,2544,3056
9c5150d9ee48,2872,2416
bd9172a53765,4256,3488
bda207b3332b,4248,3480
510b6d43d8e7,2974,2569
e77e6c494060,2992,2991
1c98c921ee08,3032,2436
d1177ea789e1,3056,2544
323f67b8e2f7,3056,2544
a0dd4b6ac5b7,3032,3032
b77430575510,3032,2436
e5ed54bc95ec,4256,3488
ab787975fed9,4240,3480
1700e25c3938,3050,2539
6de594d1d480,2820,2336
e33bf633076f,2832,2320
b2e6aaa32f81,3056,2544
76441f9357f5,3048,2536
ca0954ad3209,3052,3052
ee6fa7832bc5,2836,2336
22c3bf8c1c0a,4256,3488
ea684a998f51,2980,3052
e0e275ca2950,3032,3032
9af9857fa513,2957,2971
2fdf3a91ebb5,4256,3488
a348fd28fbab,3050,2539
20b3251b0657,3032,2520
e0309637bb7d,2880,2400
32d17b280132,2947,2475
f5af0ed4c2db,4240,3480
73866ecebbe0,1776,1887
b989acc3c046,3032,2520
4d40e3259fb0,4248,3480
be5cf8ac3e39,3056,2544
e036d76bba8a,4256,3488
49d437cbcfa2,3032,2436
50ce4338c040,3032,2436
0a31f51a2bca,2992,2801
2c4e95472ebb,4240,3480
7fe11cfd6e3d,2836,2336
51df7e6104bb,2832,2320
2d72d653c4ed,4891,4020
d4233665595c,2836,2336
21eb21ab4e57,1387,1140
b78924e27261,4240,3480
17fb68565593,4240,3480
4f3bfae7817a,2703,2580
02d302d64d58,3032,3032
91626ce94649,2832,2320
9622d72ab28d,2992,2991
8eea5262950b,2846,2330
791fa4f624b1,2140,1760
c3f309dcfce4,2836,2336
04f510ced363,2990,2400
4cbc8627d812,4256,3488
8fde662c33b9,2588,2336
01a869686037,4248,3480
8e3a2441aead,4248,3480
5726e96c702b,4248,3480
4bddd9ae23b1,3056,2544
f08ac37f645d,2832,2320
c70559fb0f7b,2880,2540
efcdd518273a,4240,3480
ee46c42398c0,3056,2544
6373fdd11ed0,3032,2436
9a54b94d509f,3072,2560
c4ddcf2ca1ad,4256,3488
8449c27bfa17,2836,2336
010a18b0c868,3032,2436
8386714bd441,2808,2874
db44f30cd797,2872,2416
6bbdc3314c0f,4256,3488
0f77ad2f9a12,4256,3488
789a6ee00858,2544,3056
af004ac2a000,4240,3480
5d14f3d47f53,2816,2816
3aad9cfe4cb1,2140,1760
f2e95fde7e62,2872,2416
cb006ffb6359,2873,2399
fa3e2fc1208e,4891,4020
b63ca8a1327c,3032,3032
89bce5dc86f1,4248,3480
36fb08cd22db,4248,3480
d66def7ad874,3052,3052
6dec3f793d4f,2431,2010
5e14522be0ff,4248,3480
2870e488fd4d,1387,1140
be75ab9cecce,3032,2436
e2ceb2625b68,4280,3520
cfb307bfd554,1785,1747
5713ff0665cc,2802,2801
1d59964d508c,2836,2336
fb3ce0fa4eab,3048,2536
8bf9d86e8a74,2820,3012
9e560334750f,2832,2320
0933f436d8de,4240,3480
b2d488f8ad98,2836,2336
145d5ca87841,3408,2800
5e0c5bcc27c7,3360,2800
acab14e0ed17,2836,2336
124d0765c82a,3408,2800
1160b9f2f639,2544,2399
8eab0a525c09,4240,3480
ce3dd1c7183a,2756,2336
9950c96ac73f,2836,2336
000a312787f2,4256,3488
f3d8c72372fe,1387,1140
c59cd49adf61,4256,3488
4e57e406999a,3000,3000
d737a0d185e4,2877,2136
3020a0522e22,2832,2320
6df74f84cb1b,2012,2012
388b0d5fc3a4,2566,2586
3196ed78c313,3408,3320
564e4f8c9746,4248,3480
2cb791040cb1,3052,3052
8a278c31ad8a,4248,3480
2d608b540059,3050,2539
4254395bc50a,4248,3480
b812e01902fa,3408,2800
6713c2b6c0a6,3032,2520
22bb49cfe204,3032,2520
ac656e2690b8,3050,2539
e6708e7b9599,2867,3072
755d8958d8eb,2688,2427
704382efd7e4,2846,2330
6c2f898525f8,4240,3480
3639033d59f1,2766,2330
c726326bbf49,4240,3480
025bf835bba6,2846,2330
73d080014eb0,2832,2320
741238a3e28c,3006,3006
e7f48029ca34,3408,2800
da4daa1dd48d,4248,3480
7378dd10d817,2140,1760
503563d744a1,2992,2991
f38df7a70d64,3056,2544
75e071672a9c,4248,3480
d64b8920a193,2976,2395
1dce4725ad14,4240,3480
9f232f88e112,3408,2800
b1ca7924e915,2832,2320
c3e1be838c3e,2788,2764
199d7f72b1ae,4248,3480
ef0d12cd15cb,3056,2544
e82262e21378,2846,2330
9fcbe25a88e0,2836,2336
38054829617c,4240,3480
2ca1a13e2349,2140,1760
9027e541f1f3,2836,2336
f293762cef58,4240,3480
d33c3dbebc68,3032,2436
e783263e5104,2962,2972
408019f25092,4280,3520
7f69d51425a8,3010,2336
246d60d4df0b,4256,3488
e3a2ab6bf73e,2707,2648
a344911414ce,2705,2519
c0159b677bda,4256,3488
c76c328e29b6,4240,3480
346642f4ecbf,3056,2544
aaa47fa94799,3032,2520
c4812db46b98,3052,3052
cfd34768503a,3032,3032
057889fefcb8,3000,3000
6fd22253534d,2832,2320
b8ce5c831d0d,3056,2544
09ef8986f8a9,2140,1760
6ac8639dd416,4256,3488
90dad484899f,4256,3488
3d799d78b9f4,4256,3488
54f912577306,4256,3488
49a9c7d8a603,2802,2801
59710cda6113,4256,3488
7b3cd095516f,2872,2416
d336c2858bc5,4240,3480
7231961852ab,3032,3032
f469c2411610,2846,2330
1af51de0fc72,3048,2536
1de0ad5314cc,4240,3480
8d025358b1fd,2836,2336
f5983f676443,4240,3480
9b52e8dc03cb,2826,2805
29d069e58dc4,3480,4240
e5087d4dc8ca,4300,3494
5f7a874fa09a,2673,3000
5146b7667126,2893,2648
42fa8da416c9,2836,2336
7ba2d2724bc2,2802,2801
d048ab876687,2140,1760
42b46c2e9d1d,3408,2800
45aef07500cc,4240,3480
26ee2cdb1285,3052,3052
8881c07203fc,3032,3032
6483231bcfbb,2802,2801
f3fc1e79d804,4248,3480
2ebe16a053fe,2140,1760
d24a156ea19b,2836,2336
ddcd4439e1ff,3056,2544
8f1f77659cb0,4240,3480
2b75e15bcdb4,2862,2515
100d5c96b1b4,2979,2975
fe7714da5092,2377,2797
1bee61c7d690,2802,2801
f087281fee55,4256,3488
202bc0f993a0,2836,2336
bc43318a5541,2834,2431
0deb5d15a777,2992,2991
c0fe3d5ef9aa,3027,2516
fa935d855d4e,2992,2991
8e71593ab832,2804,2115
c2fc38553d0e,2840,2874
18f25691bb6e,4248,3480
a358c90efcd5,3028,2948
0c7e3c0eda27,2140,1760
ae3d5da58736,3032,2520
c59153ee80bf,2832,2320
ce4453a6c7dc,2836,2336
2685501d941e,3072,2560
34ef59b07c95,4228,3934
a063f2a5559a,4248,3480
6be787214658,3032,2436
5c7b5fe49437,4240,3480
26b96183f262,3048,2488
7f72568692d9,3344,2800
f57dc3a872eb,2846,2330
28d1dc56e056,1387,1140
df2f7b270226,2836,2336
d540d6c2a425,3344,2800
525b87af9639,2341,2453
1e136f0e5958,3056,2544
4d904469de66,3408,2800
610e8f32e845,4240,3480
8390ca18ba00,3408,2800
f6784cf220d7,3056,2544
e98098b26a0f,2731,2336
ab2579314e0b,2828,2320
29f06cd1c344,2836,2336
b811b17588be,4256,3488
35ea2c9841c0,4280,3520
f00ddc79378d,4240,3480
cd04ca4ef72d,3408,2800
1a432407728d,4256,3488
17538bc27057,2836,2336
8f5e2fe46848,2928,2328
2ae32e83cddc,2840,2874
59841c26b523,3052,3052
a96dd75ea710,3408,2800
ad43f0f0bfa6,1387,1140
8cc5a8fbee91,3032,2436
81965b5cb107,3032,3032
511c36c35f40,4256,3488
6749c82ba05c,3052,3052
d180fed57716,2983,2978
5a55014dde37,2975,3001
f232cd331b2e,4240,3480
19701de5ae89,2836,2336
e0d28f9e1fe1,2985,2985
11ec6d0cef35,3052,2964
c342453827f9,4248,3480
8a4d347e8ae1,2832,2320
b1cd27e802aa,2836,2336
5918b66c0b79,4248,3480
76f5b501a474,2832,2320
04427f45efde,4248,3480
ea71385ec883,2836,2336
aad8d468f93a,2276,2489
5638228c6fe0,2872,2416
9ffbd356b436,2938,3005
2f425fbd336f,4256,3488
0a4c00809b62,4256,3488
eef3a0e47dc9,2802,2801
5581882e884e,2802,2801
48d4589736ff,4256,3488
c52e0c1fca7c,2836,2336
97f431ee7684,3032,2520
8f19cdc3e5a3,3408,2800
acac0f331a45,1387,1140
689de19fcc96,2992,2801
46b901b063de,4256,3488
f510f6ecd229,4256,3488
65f956401813,2880,2400
fa670ade72cf,2832,2320
085170457a04,4256,3488
e1a9f6ec7130,4248,3480
12e97ed89297,2983,2978
f9a92f1ba934,3027,2516
f0e2e2c38ace,4248,3480
7b044ee686fe,4256,3488
dc7851676688,2832,2320
ff7659762b75,2992,2991
82ac18114c98,3032,2520
fba09e49ca1a,2872,2416
5ea193645ede,2802,2801
30ff8e344be3,4240,3480
329087aedd90,2872,2416
197c93d57a63,2802,2801
e0f2b39fd05f,2992,2991
b1577bc61e24,3056,2544
276f6e25e85f,4256,3488
bd4b6cfeddee,2836,2336
2511842f8d6c,3020,3052
e58d5ee3d196,3056,2544
769d5c10878c,2836,2336
3105dbc1d0d8,3032,2436
97debe0b73fa,3032,2436
5e68dfee737d,3032,2520
9ecb1253f647,3052,3052
8b6c243306dd,3056,2544
767e40503353,2836,2304
766368dbf02d,4256,3488
e229a2361529,2836,2336
681ed0b5dff2,2928,2328
e7c3f21a9b8b,2880,2400
30987888d494,2979,3000
1174cda6b0c8,3408,2800
f6633acc99d7,2836,2336
049e68c02a31,2836,2336
befc0ffd84c3,4248,3480
ca6a4aa1dc10,3052,3052
ef690fe6f288,3408,2800
12445a7c682a,2832,2320
fd86888c63e2,3020,2492
ef56cd9d3102,3056,2544
6481fe0dec1d,4248,3480
a718afdbfcd0,3050,2539
3c77a5755aa7,4256,3488
f873979cc0a8,1387,1140
3ce9e3acf26e,3048,2536
2cdc7c6d320c,2698,2459
59dfe8cbbf60,3012,3052
a6840daf11ba,2836,2336
760b6875a1f2,2140,1760
5378957d31f7,2836,2336
4515ae811cad,2836,2336
d9a1e0ca662e,4891,4020
f7a5935dee5c,3050,2539
c9cad7e72c3c,2836,2336
dbb746d86776,4256,3488
eb693bd6b5db,2846,2330
a94823f01ad4,2980,3052
d106ae04cf2a,3032,3032
244776b92aaa,2698,2520
9b3d574321bf,2802,2801
65cc2ce89d98,4248,3480
badf2d31cdbd,2836,2336
03cafeb389a1,2140,1760
35d959a61be0,2836,2336
3c30656628b9,2832,2320
8a2db7bfcc6c,3353,2917
1bb6743c7c3b,2840,2874
b2278dcb3736,2802,2801
d1ad910a2738,4240,3480
8ec8d01b5926,2836,2336
bc66426a755f,3050,2287
e5ffb49e8255,3032,2520
dbadb3db684f,2815,2330
d38cb782f0b3,2140,1760
545394de9427,1760,2022
bfcc54749d3a,4240,3480
0bb57a489eb2,2840,2874
dca9116538c8,4240,3480
db4de26ecd1a,2836,2336
38db8a56a857,4248,3480
f360d9cdcb1c,3000,2382
85dd5b23ecdb,2330,2614
da6cdab00d05,4891,4020
c69780c33f5d,4256,3488
666c29095860,3119,2752
f87c7918e5a5,2140,1760
a323ac110aa6,3216,2800
212f421e7817,4256,3488
13b742f56244,2832,2320
67711054b6b0,3032,2436
27aa1d7c5cfe,4256,3488
12a2dfb55b6f,3408,2800
3dd07c4082ce,2832,2320
dd3174ed1ffe,2928,2539
8240119d5df9,3032,2520
a6f610cc46fb,1387,1140
9745a7b0789a,3056,2544
7e7d3afebf5d,1356,1486
30f2bc7c36c1,3056,2544
94726c8d95d7,3050,2539
f8d007c04d2e,3408,2553
5b1a846b9f01,2840,2874
e0e1e1462e56,3032,2520
1a217a778cc8,2832,2320
b4bfe6d08e3a,2937,3006
ad6739e57e8a,3032,3032
bfd9e6ba46ec,4240,3480
ecf80e899d12,4240,3480
54c2a4ddd625,3032,3032
ebe3be9dce95,3001,3001
afe51a83f018,3052,3052
29087adf8365,3050,2539
f99ff59c6cbf,2802,2801
2f5e2a2e2888,2719,2438
ac8ac6f5f955,4240,3480
63d91d1f0079,4256,3488
4848102c0829,2836,2336
3f4bf5c485de,4256,3488
10c73504fb7a,4256,3488
30e48b48c7a2,2832,2320
aec39463226f,3264,2511
c8e0df4e74a8,2880,2540
8c1bc89a7fd8,2472,2275
8b3c74ff1286,2836,2336
e590e800f892,2832,2320
8f7408796dc0,4256,3488
bb9ab7ff9a3e,4256,3488
12b278488315,2569,2556
427796a74e48,2140,1760
213254f5b712,2802,2801
504a58645eb4,3048,2536
9abdc8915dd7,2690,2605
32579cfb5545,3032,2520
a8b68a68357c,3048,2536
ef0cc8c0e7a5,2949,2688
6551d8bd1375,4240,3480
a815876879fa,3408,3320
543c28bec251,2140,1760
426981c72215,2472,2618
6797654b79bc,4240,3480
d7f362e50e67,4280,3520
5add73b3cf96,3032,3032
744427c7dff8,2472,2618
ea0fe8beeff4,3052,3028
d3376705baa7,4248,3480
44325f6654eb,2140,1760
f057e0855ed7,2670,2569
e57410a08780,2836,2336
e80c89022e94,2836,2336
1e49f0f6e286,2836,2336
3e408e283074,4240,3480
292c0aeda46d,2880,2540
58e8657086ad,3000,2372
cd92d4f5cd34,2832,2320
29b8064bf6bb,2740,2336
e84db53ccdd8,2846,1994
cf80f5e3c664,2836,2336
338586b4f0f0,2992,2991
5c259e6fe19a,3050,2539
eb255becb30a,4248,3480
154b4cf14732,2828,2320
f4554ede3eb5,2960,2536
82bbfbe2fc2f,4248,3480
a6dca97e3503,4256,3488
e58c692fc0f4,2140,1760
9580e2f9a387,4891,4020
5bfab860f585,2700,2336
5ab8f8d435b6,2333,1883
dcff24f469a5,3056,2544
94f5059d203b,2992,2989
a26db5e118a4,3408,2800
7e73090ccd27,3029,2795
5b4bd8fe8138,2832,2320
64caebbb734c,4248,3480
68c53e6fabfa,2716,3000
644c672c4b33,2846,2330
ef1a73df3463,1387,1140
47117960dc9b,2802,2801
8796d926ea05,3056,2544
cdec3b50c873,3056,2544
5489fb161045,3050,2539
bb0435db5c6d,2840,2874
ddeaa63c178c,2140,1760
467f412db5c4,2858,2800
5b73614b3664,3032,3032
ee9757492b6a,2802,2801
0d3910133fbe,3032,2520
606d6922c2ff,3032,3032
a91c8ab91955,3050,2539
248b354154a5,2832,2320
6b9250650ca0,3032,2520
4527eb220680,3056,2544
b0fd33e251f5,3408,2800
80ae40f2e110,4891,4020
5715b039af05,3052,3052
8ddd8b932350,2772,2336
6e668a5bbda9,3052,3052
73f2ed2d8108,4240,3480
f1a3cf9d3471,3056,2544
2bcb650baf45,2832,2320
529866b29d27,3052,3052
830063223a31,3001,3001
dc751305bd71,4248,3480
12be3cb42426,3032,3032
f65f4a57e9aa,4256,3488
bd8a1dc8f052,2140,1760
efc93a3917b6,3001,3001
ac8e240acf88,4240,3480
ab293c13f037,3056,2544
84a8af741443,2858,2800
0841677e7c36,2846,2330
7701656709e4,2541,2375
7b1ec55963f8,3005,3005
979f76ca9710,2992,2991
4c45ed919f45,2836,2336
b71fd0cb927f,3052,3052
16dd7840cee8,2992,2801
5d82aae7467a,2836,2336
5393e1091831,2992,2801
27bd4ea4ed28,3048,2536
10336427905f,3032,2520
78934d688f1e,2836,2336
decb2d392c57,3028,3004
47bdddec0c86,3050,2539
cb8664074d11,4256,3488
cfaa674d0add,2840,2874
1f532ad83e20,2832,2320
7c6565a6a764,4240,3480
b9f6129171e3,2950,2510
cf1b86f4a290,2840,2874
cf2318379a61,3480,4240
5526fe22f7d8,3480,4240
6b0f197bf103,4240,3480
655ef5810a5a,2836,2336
b7aab30569f8,2880,2400
5278186e7151,3032,2520
ecc2572103d7,2836,2336
fc2ca834e6c6,4240,3480
8fba5b1863dc,4248,3480
8f3686759998,2832,2320
f6b28b61d589,2428,2428
5111066268f3,4256,3488
b7e3ed97bf8c,2836,2336
d9f3bd877af6,2852,2607
cbb72f62ba84,4240,3480
dc5f5313b1b7,2832,2320
2ed1dfce5a95,3480,4240
b7923c458faa,2846,2330
a2badfdc90ec,2880,2540
c7e174868af8,3032,2520
7652321644be,4240,3480
9d8d469d6bf4,2615,2555
3356b42f9a5c,3480,4240
37e878f79f9f,3032,2436
764a28b0e15f,3032,3032
f223b3ac4c03,2692,2245
cdf735e56b14,3052,3052
7c048e40d7f3,3056,2544
539b138b6489,4240,3480
5f138fe1ae22,3032,2520
fec9646c8c88,3032,2436
02cfb8970bca,2980,2910
416bc57ec67d,4891,4020
0de9c9327a77,2832,2320
725357f9fa54,3050,2539
1b95284a695b,3408,2800
b785a8ecad29,4248,3480
0ecab6ede004,2836,2336
573186912c6d,4248,3480
764e5d6a8ee2,3032,3032
61d88b0d4fae,4256,3488
8b28d11cb78e,3056,2544
184eac9bf1a7,4248,3480
8e647518a530,2840,2874
8651eba3cad5,3032,2520
b0a5c7a7c536,2862,2769
50804b6043ac,3728,3494
69a9079584a8,3408,2800
2fde99e8eece,2648,2392
448c31846797,2949,2539
6aac8913410b,2836,2336
03f542bf62bb,2446,2010
60bcbaadd32e,4248,3480
171757cb8b06,3056,2544
aa4e8e7e82a7,3032,2436
e5380eb2d925,4240,3480
920b0417df19,2836,2336
6c34a22d6d61,2992,2805
3e2da8980634,2836,2336
11a08a748401,2880,2400
039adaff232e,1387,1140
f9f17f94c88f,4256,3488
55795cc338f6,2880,2540
0b4dcbf237c5,1394,1297
1ca3c3120d51,4240,3480
aa050a07c086,4240,3480
cceb217b80ac,3056,2544
1b0f620e7987,2836,2336
6149ff46b570,2832,2320
c7c8d03d68cb,4891,4020
09beb16a091e,4256,3488
9d5f2ac062ef,2836,2336
96ea7ce0b42b,2992,2991
f79de084ead1,4248,3480
40dc04f31034,3032,2520
891e69e94d41,2832,2320
ac179fba478f,3028,3052
e363ca6a9b8d,4240,3480
1b40dabdbc07,2539,2798
db2dae494c86,2836,2336
d71d584d4376,2880,2540
4d112d7b3535,4256,3488
1e5b41b660ef,3111,2800
708c4da6e70d,3006,3006
8788b97939b6,4248,3480
bc390c05b612,2990,2991
90a345d0ec35,2816,2874
a89597e83359,4256,3488
c1f1c934ffc1,4256,3488
19a7ea1588b2,3004,3052
789c0308e40e,3215,2548
68bc4ba8b00a,3056,2544
d917ca083c6f,2845,2767
05cb1e76a2e1,2846,2330
f5020d2a27d1,3032,2436
c8c73939c5ea,2326,2305
4e3810edab45,4256,3488
e4c021822fc8,3000,2912
94e48bd8b703,1908,1707
b98c0d782ed9,2400,2857
6f9a5f616c30,3032,2520
8af643cb6d79,3408,2800
7d37bf3592e2,4248,3480
fa3a7fe547ca,3408,2800
13d7e98fdf59,2836,2336
cf8ce7627141,4256,3488
4484ae4d0f58,2140,1760
3778b6ed431b,4256,3488
b6915806a2cf,3056,2544
de32dd96114c,3072,2560
c2607cb8b520,4248,3480
af5be2401feb,2836,2336
e1bbc51a5406,2320,2832
f8591469df54,4248,3480
b09aee1fb373,2991,2991
7c1b82387e6c,3032,2520
967864c021e8,2928,2560
c2988b3a25bb,3056,2544
100611817cc6,2846,2330
d5eb2202e59c,2836,2336
0049814626c8,4248,3480
64e8497dacd7,4256,3488
bb4deee16cf2,2692,2900
15edbaf470f0,4240,3480
0cd6f72ea375,2872,2416
173b914a711a,4256,3488
cf3c7be5538c,3408,2800
3068bbb386e6,2554,2989
b7c97ac36b5e,3032,2436
8e300521b87a,3050,2539
18aa500d726c,4248,3480
6226df8a6dcf,2832,2320
0842f032a217,3001,3001
b958a76ecf24,2836,2280
529e5da85514,2975,2923
50c125bba06d,2880,2400
018f32c6644f,2836,2336
ad561049cfd8,2832,2320
c88a7eecac28,3032,2436
ac26385a13d5,3480,4240
ab6c943a5189,2846,2330
2e10eba82c2b,4256,3488
717e09848fff,4248,3480
8c22704eebcf,4240,3480
8d707af243eb,2836,2336
82d0581b0d25,2836,2304
47579020e11c,2880,2315
d3b1687c5c41,4248,3480
61a64b9f621d,4240,3480
c3c9b5c33028,2320,2828
45a8ac8979e1,3408,2800
abb196813f7e,1387,1140
1d60112ec6bb,2644,2336
cf267fe1b881,3048,2536
72108297e0b0,4248,3480
3e119259f2f7,3056,2544
2d82eacde0dd,2446,2010
d8234d413098,4248,3480
fc2e09c26167,3056,2544
3a475d66e444,3032,3032
225e5704e1a8,4248,3480
cd511db130cd,2836,2336
3fdc2614d5d9,3056,2544
72440fab97f3,2872,2416
56e3ae675ecc,4256,3488
85fd2e340ab0,2798,2801
a5e191b5b944,2836,2336
9df36fb4a0f1,2791,2539
eeacf871f2a9,4891,4020
a4cfc6a085c6,3032,2436
f4eb9c0ca79b,4240,3480
3ae9a6bbacc8,4240,3480
ba4493740c5c,2836,2336
e73f2cc047ad,3050,2539
f90e58ab1e45,2520,3032
75646278cf22,2976,2996
6544ff5cf7bd,2832,2320
336db847af0e,2979,2971
9fc4923dd9b3,2832,2320
7194fb62b105,2832,2320
3d46c10c184e,4248,3480
f37d85d13cdd,2846,2330
4fc7220eb319,2836,2336
5a4997c0273a,4248,3480
75ac11cab77f,2987,2954
fc8b310090d6,2676,2336
c09ac038f342,3032,3032
e65bdeabbfb9,1387,1140
7f11df4026e3,3408,3320
54f658731652,4240,3480
49451621d538,2700,2336
6e8b257502e7,2846,2330
52623b67acc8,3408,2800
72483572a348,2836,2336
26c6c25e9467,3408,2800
dc8300b52fc2,3408,2800
66576b208730,3032,3032
73adb26a3b24,4240,3480
7692c8198b0b,1387,1140
d8067f44e3a5,2677,2860
c25217a1de28,4240,3480
e85164fe46ac,4248,3480
4af3b3e55386,2828,2320
e32356d91e2e,3056,2544
e24233b0b286,4248,3480
8ad56a1a8b94,2832,2320
215885f7fd71,4240,3480
